Mobility_key,Metro_area,Subregion,Province,Retail_and_recreation,Grocery_and_pharmacy,Parks,Transit_stations,Workplaces,Residential,date
1434,,Mississauga,Ontario,-23.0,-5.0,22.0,-59.0,-39.0,16.0,2020-11-20
1435,,Mississauga,Ontario,-20.0,0.0,0.0,-55.0,-2.0,7.0,2020-11-21
1436,,Mississauga,Ontario,-35.0,-26.0,-39.0,-64.0,-13.0,8.0,2020-11-22
1437,,Mississauga,Ontario,-40.0,-21.0,-29.0,-66.0,-44.0,19.0,2020-11-23
1438,,Mississauga,Ontario,-38.0,-15.0,-28.0,-65.0,-42.0,18.0,2020-11-24
1439,,Mississauga,Ontario,-37.0,-18.0,-32.0,-66.0,-42.0,18.0,2020-11-25
1440,,Mississauga,Ontario,-32.0,-8.0,-13.0,-64.0,-42.0,17.0,2020-11-26
1441,,Mississauga,Ontario,-33.0,-14.0,-12.0,-62.0,-41.0,18.0,2020-11-27
1442,,Mississauga,Ontario,-35.0,-13.0,13.0,-58.0,-8.0,9.0,2020-11-28
1443,,Mississauga,Ontario,-36.0,-17.0,28.0,-63.0,-15.0,7.0,2020-11-29
1444,,Mississauga,Ontario,-36.0,-19.0,-42.0,-66.0,-44.0,18.0,2020-11-30
1445,,Mississauga,Ontario,-43.0,-24.0,-37.0,-65.0,-45.0,20.0,2020-12-01
1446,,Mississauga,Ontario,-34.0,-11.0,-20.0,-64.0,-42.0,18.0,2020-12-02
1447,,Mississauga,Ontario,-33.0,-7.0,-21.0,-63.0,-41.0,18.0,2020-12-03
1448,,Mississauga,Ontario,-36.0,-17.0,-28.0,-63.0,-41.0,19.0,2020-12-04
1449,,Mississauga,Ontario,-35.0,-12.0,-15.0,-58.0,-8.0,10.0,2020-12-05
1450,,Mississauga,Ontario,-38.0,-17.0,-5.0,-64.0,-16.0,8.0,2020-12-06
1451,,Mississauga,Ontario,-36.0,-17.0,-24.0,-65.0,-44.0,18.0,2020-12-07
1452,,Mississauga,Ontario,-35.0,-12.0,-22.0,-64.0,-41.0,17.0,2020-12-08
1453,,Mississauga,Ontario,-37.0,-14.0,-29.0,-65.0,-42.0,18.0,2020-12-09
1454,,Mississauga,Ontario,-34.0,-8.0,-15.0,-64.0,-41.0,17.0,2020-12-10
1455,,Mississauga,Ontario,-34.0,-13.0,-3.0,-63.0,-41.0,18.0,2020-12-11
1456,,Mississauga,Ontario,-39.0,-16.0,-33.0,-61.0,-9.0,11.0,2020-12-12
1457,,Mississauga,Ontario,-37.0,-14.0,-11.0,-64.0,-16.0,8.0,2020-12-13
1458,,Mississauga,Ontario,-36.0,-15.0,-28.0,-66.0,-44.0,18.0,2020-12-14
1459,,Mississauga,Ontario,-34.0,-8.0,-26.0,-64.0,-42.0,17.0,2020-12-15
1460,,Mississauga,Ontario,-36.0,-14.0,-38.0,-67.0,-43.0,19.0,2020-12-16
1461,,Mississauga,Ontario,-32.0,-4.0,-29.0,-63.0,-42.0,18.0,2020-12-17
1462,,Mississauga,Ontario,-32.0,-9.0,-15.0,-62.0,-41.0,18.0,2020-12-18
1463,,Mississauga,Ontario,-36.0,-10.0,-19.0,-56.0,-10.0,10.0,2020-12-19
1464,,Mississauga,Ontario,-35.0,-12.0,-10.0,-61.0,-15.0,7.0,2020-12-20
1465,,Mississauga,Ontario,-25.0,3.0,-9.0,-64.0,-49.0,18.0,2020-12-21
1466,,Mississauga,Ontario,-22.0,16.0,-15.0,-63.0,-48.0,17.0,2020-12-22
1467,,Mississauga,Ontario,-15.0,31.0,0.0,-63.0,-49.0,17.0,2020-12-23
1468,,Mississauga,Ontario,-22.0,35.0,-18.0,-68.0,-64.0,23.0,2020-12-24
1469,,Mississauga,Ontario,-80.0,-73.0,-19.0,-84.0,-88.0,35.0,2020-12-25
1470,,Mississauga,Ontario,-59.0,-44.0,-18.0,-69.0,-44.0,16.0,2020-12-26
1471,,Mississauga,Ontario,-47.0,-28.0,3.0,-66.0,-26.0,10.0,2020-12-27
1472,,Mississauga,Ontario,-40.0,-12.0,-18.0,-74.0,-73.0,28.0,2020-12-28
1473,,Mississauga,Ontario,-34.0,-1.0,-4.0,-68.0,-58.0,23.0,2020-12-29
1474,,Mississauga,Ontario,-32.0,3.0,-33.0,-70.0,-59.0,24.0,2020-12-30
1475,,Mississauga,Ontario,-22.0,26.0,5.0,-70.0,-65.0,24.0,2020-12-31
1476,,Mississauga,Ontario,-74.0,-69.0,-21.0,-83.0,-87.0,36.0,2021-01-01
1477,,Mississauga,Ontario,-48.0,-22.0,1.0,-62.0,-30.0,15.0,2021-01-02
1478,,Mississauga,Ontario,-49.0,-28.0,-13.0,-64.0,-24.0,11.0,2021-01-03
1479,,Mississauga,Ontario,-42.0,-17.0,-22.0,-66.0,-49.0,21.0,2021-01-04
1480,,Mississauga,Ontario,-42.0,-15.0,-27.0,-66.0,-47.0,21.0,2021-01-05
1481,,Mississauga,Ontario,-43.0,-17.0,-24.0,-68.0,-47.0,21.0,2021-01-06
1482,,Mississauga,Ontario,-42.0,-12.0,-18.0,-68.0,-47.0,21.0,2021-01-07
1483,,Mississauga,Ontario,-43.0,-20.0,-25.0,-68.0,-46.0,22.0,2021-01-08
1484,,Mississauga,Ontario,-42.0,-14.0,17.0,-63.0,-15.0,12.0,2021-01-09
1485,,Mississauga,Ontario,-45.0,-20.0,0.0,-66.0,-21.0,10.0,2021-01-10
1486,,Mississauga,Ontario,-45.0,-21.0,-28.0,-70.0,-48.0,21.0,2021-01-11
1487,,Mississauga,Ontario,-44.0,-15.0,-33.0,-69.0,-47.0,20.0,2021-01-12
1488,,Mississauga,Ontario,-42.0,-10.0,-26.0,-71.0,-48.0,20.0,2021-01-13
1489,,Mississauga,Ontario,-52.0,-26.0,-33.0,-71.0,-51.0,22.0,2021-01-14
1490,,Mississauga,Ontario,-52.0,-31.0,-38.0,-72.0,-50.0,24.0,2021-01-15
1491,,Mississauga,Ontario,-50.0,-23.0,8.0,-67.0,-21.0,14.0,2021-01-16
1492,,Mississauga,Ontario,-52.0,-29.0,-13.0,-71.0,-26.0,11.0,2021-01-17
1493,,Mississauga,Ontario,-49.0,-28.0,-26.0,-72.0,-52.0,22.0,2021-01-18
1494,,Mississauga,Ontario,-50.0,-25.0,-37.0,-72.0,-50.0,21.0,2021-01-19
1495,,Mississauga,Ontario,-49.0,-26.0,-39.0,-73.0,-50.0,22.0,2021-01-20
1496,,Mississauga,Ontario,-46.0,-20.0,-28.0,-71.0,-50.0,22.0,2021-01-21
1497,,Mississauga,Ontario,-47.0,-24.0,-34.0,-71.0,-49.0,23.0,2021-01-22
1498,,Mississauga,Ontario,-46.0,-20.0,-15.0,-68.0,-19.0,13.0,2021-01-23
1499,,Mississauga,Ontario,-50.0,-26.0,-16.0,-72.0,-25.0,11.0,2021-01-24
1500,,Mississauga,Ontario,-47.0,-24.0,-17.0,-72.0,-51.0,21.0,2021-01-25
1501,,Mississauga,Ontario,-60.0,-44.0,-49.0,-73.0,-53.0,23.0,2021-01-26
1502,,Mississauga,Ontario,-46.0,-21.0,-27.0,-73.0,-50.0,22.0,2021-01-27
1503,,Mississauga,Ontario,-46.0,-21.0,-40.0,-72.0,-50.0,22.0,2021-01-28
1504,,Mississauga,Ontario,-46.0,-25.0,-38.0,-72.0,-48.0,23.0,2021-01-29
1505,,Mississauga,Ontario,-44.0,-16.0,7.0,-69.0,-17.0,13.0,2021-01-30
1506,,Mississauga,Ontario,-47.0,-24.0,-22.0,-73.0,-23.0,10.0,2021-01-31
1507,,Mississauga,Ontario,-47.0,-25.0,-35.0,-73.0,-50.0,21.0,2021-02-01
1508,,Mississauga,Ontario,-47.0,-22.0,-36.0,-72.0,-49.0,21.0,2021-02-02
1509,,Mississauga,Ontario,-45.0,-21.0,-19.0,-73.0,-49.0,21.0,2021-02-03
1510,,Mississauga,Ontario,-43.0,-16.0,-8.0,-72.0,-48.0,21.0,2021-02-04
1511,,Mississauga,Ontario,-48.0,-28.0,-43.0,-73.0,-49.0,23.0,2021-02-05
1512,,Mississauga,Ontario,-45.0,-19.0,-26.0,-71.0,-17.0,13.0,2021-02-06
1513,,Mississauga,Ontario,-47.0,-24.0,-18.0,-75.0,-21.0,10.0,2021-02-07
1514,,Mississauga,Ontario,-48.0,-27.0,-38.0,-74.0,-49.0,21.0,2021-02-08
1515,,Mississauga,Ontario,-46.0,-21.0,-30.0,-72.0,-48.0,21.0,2021-02-09
1516,,Mississauga,Ontario,-45.0,-18.0,-34.0,-73.0,-48.0,21.0,2021-02-10
1517,,Mississauga,Ontario,-41.0,-12.0,-30.0,-72.0,-48.0,21.0,2021-02-11
1518,,Mississauga,Ontario,-43.0,-18.0,-35.0,-72.0,-48.0,22.0,2021-02-12
1519,,Mississauga,Ontario,-43.0,-11.0,-29.0,-71.0,-19.0,13.0,2021-02-13
1520,,Mississauga,Ontario,-33.0,-3.0,26.0,-73.0,-21.0,8.0,2021-02-14
1521,,Mississauga,Ontario,-64.0,-48.0,-8.0,-82.0,-82.0,32.0,2021-02-15
1522,,Mississauga,Ontario,-52.0,-27.0,-47.0,-73.0,-53.0,23.0,2021-02-16
1523,,Mississauga,Ontario,-40.0,-9.0,-24.0,-71.0,-44.0,19.0,2021-02-17
1524,,Mississauga,Ontario,-46.0,-19.0,-37.0,-71.0,-46.0,20.0,2021-02-18
1525,,Mississauga,Ontario,-44.0,-22.0,-29.0,-70.0,-45.0,21.0,2021-02-19
1526,,Mississauga,Ontario,-40.0,-9.0,10.0,-68.0,-13.0,11.0,2021-02-20
1527,,Mississauga,Ontario,-42.0,-16.0,19.0,-72.0,-18.0,9.0,2021-02-21
1528,,Mississauga,Ontario,-47.0,-25.0,-38.0,-73.0,-47.0,21.0,2021-02-22
1529,,Mississauga,Ontario,-42.0,-13.0,-27.0,-71.0,-44.0,19.0,2021-02-23
1530,,Mississauga,Ontario,-42.0,-15.0,-20.0,-72.0,-44.0,19.0,2021-02-24
1531,,Mississauga,Ontario,-40.0,-12.0,-15.0,-71.0,-44.0,19.0,2021-02-25
1532,,Mississauga,Ontario,-39.0,-14.0,-8.0,-69.0,-43.0,19.0,2021-02-26
1533,,Mississauga,Ontario,-39.0,-12.0,11.0,-69.0,-13.0,10.0,2021-02-27
1534,,Mississauga,Ontario,-43.0,-20.0,-23.0,-73.0,-17.0,8.0,2021-02-28
1535,,Mississauga,Ontario,-44.0,-23.0,-36.0,-72.0,-45.0,19.0,2021-03-01
1536,,Mississauga,Ontario,-42.0,-16.0,-25.0,-70.0,-44.0,19.0,2021-03-02
1537,,Mississauga,Ontario,-40.0,-14.0,-4.0,-70.0,-44.0,18.0,2021-03-03
1538,,Mississauga,Ontario,-40.0,-13.0,-28.0,-70.0,-45.0,19.0,2021-03-04
1539,,Mississauga,Ontario,-40.0,-17.0,-25.0,-70.0,-44.0,19.0,2021-03-05
1540,,Newmarket,Ontario,2.0,11.0,39.0,11.0,1.0,-1.0,2020-02-15
1541,,Newmarket,Ontario,12.0,16.0,37.0,1.0,-2.0,-3.0,2020-02-16
1542,,Newmarket,Ontario,-1.0,-15.0,97.0,-49.0,-78.0,18.0,2020-02-17
1543,,Newmarket,Ontario,-3.0,14.0,-9.0,-4.0,1.0,1.0,2020-02-18
1544,,Newmarket,Ontario,3.0,9.0,-3.0,-7.0,1.0,1.0,2020-02-19
1545,,Newmarket,Ontario,3.0,10.0,3.0,-5.0,2.0,0.0,2020-02-20
1546,,Newmarket,Ontario,0.0,3.0,-3.0,-3.0,-6.0,2.0,2020-02-21
1547,,Newmarket,Ontario,8.0,14.0,58.0,14.0,10.0,-2.0,2020-02-22
1548,,Newmarket,Ontario,6.0,10.0,69.0,5.0,4.0,-1.0,2020-02-23
1549,,Newmarket,Ontario,3.0,7.0,23.0,-3.0,4.0,0.0,2020-02-24
1550,,Newmarket,Ontario,-1.0,13.0,3.0,-1.0,3.0,0.0,2020-02-25
1551,,Newmarket,Ontario,-11.0,-3.0,-7.0,-10.0,-5.0,4.0,2020-02-26
1552,,Newmarket,Ontario,-12.0,-3.0,-18.0,-12.0,-11.0,6.0,2020-02-27
1553,,Newmarket,Ontario,-11.0,-3.0,-17.0,-5.0,-1.0,4.0,2020-02-28
1554,,Newmarket,Ontario,4.0,20.0,28.0,6.0,10.0,0.0,2020-02-29
1555,,Newmarket,Ontario,5.0,19.0,44.0,-1.0,4.0,0.0,2020-03-01
1556,,Newmarket,Ontario,3.0,12.0,2.0,-4.0,5.0,0.0,2020-03-02
1557,,Newmarket,Ontario,-3.0,8.0,-7.0,-6.0,5.0,1.0,2020-03-03
1558,,Newmarket,Ontario,3.0,8.0,7.0,-6.0,2.0,1.0,2020-03-04
1559,,Newmarket,Ontario,3.0,11.0,23.0,-6.0,1.0,1.0,2020-03-05
1560,,Newmarket,Ontario,-4.0,-1.0,-3.0,-7.0,6.0,1.0,2020-03-06
1561,,Newmarket,Ontario,5.0,14.0,75.0,4.0,10.0,-1.0,2020-03-07
1562,,Newmarket,Ontario,4.0,11.0,135.0,-4.0,3.0,0.0,2020-03-08
1563,,Newmarket,Ontario,3.0,6.0,63.0,-7.0,3.0,1.0,2020-03-09
1564,,Newmarket,Ontario,-3.0,3.0,-3.0,-11.0,2.0,2.0,2020-03-10
1565,,Newmarket,Ontario,2.0,11.0,7.0,-10.0,1.0,2.0,2020-03-11
1566,,Newmarket,Ontario,2.0,39.0,18.0,-14.0,0.0,2.0,2020-03-12
1567,,Newmarket,Ontario,-6.0,47.0,-13.0,-22.0,-3.0,5.0,2020-03-13
1568,,Newmarket,Ontario,-18.0,31.0,18.0,-20.0,0.0,5.0,2020-03-14
1569,,Newmarket,Ontario,-21.0,15.0,97.0,-29.0,-11.0,5.0,2020-03-15
1570,,Newmarket,Ontario,-14.0,33.0,35.0,-45.0,-34.0,13.0,2020-03-16
1571,,Newmarket,Ontario,-33.0,17.0,23.0,-52.0,-42.0,18.0,2020-03-17
1572,,Newmarket,Ontario,-38.0,4.0,36.0,-57.0,-49.0,21.0,2020-03-18
1573,,Newmarket,Ontario,-42.0,6.0,53.0,-59.0,-51.0,23.0,2020-03-19
1574,,Newmarket,Ontario,-50.0,-12.0,-1.0,-62.0,-53.0,25.0,2020-03-20
1575,,Newmarket,Ontario,-57.0,-16.0,75.0,-54.0,-36.0,15.0,2020-03-21
1576,,Newmarket,Ontario,-60.0,-26.0,51.0,-60.0,-43.0,14.0,2020-03-22
1577,,Newmarket,Ontario,-50.0,-12.0,-28.0,-69.0,-59.0,26.0,2020-03-23
1578,,Newmarket,Ontario,-53.0,-13.0,27.0,-67.0,-61.0,27.0,2020-03-24
1579,,Newmarket,Ontario,-59.0,-26.0,50.0,-70.0,-66.0,29.0,2020-03-25
1580,,Newmarket,Ontario,-59.0,-24.0,12.0,-71.0,-66.0,30.0,2020-03-26
1581,,Newmarket,Ontario,-60.0,-27.0,63.0,-69.0,-64.0,30.0,2020-03-27
1582,,Newmarket,Ontario,-67.0,-32.0,9.0,-65.0,-50.0,19.0,2020-03-28
1583,,Newmarket,Ontario,-68.0,-40.0,10.0,-69.0,-52.0,16.0,2020-03-29
1584,,Newmarket,Ontario,-59.0,-31.0,-30.0,-75.0,-67.0,29.0,2020-03-30
1585,,Newmarket,Ontario,-59.0,-25.0,-16.0,-73.0,-67.0,29.0,2020-03-31
1586,,Newmarket,Ontario,-56.0,-26.0,53.0,-70.0,-67.0,29.0,2020-04-01
1587,,Newmarket,Ontario,-57.0,-22.0,30.0,-70.0,-67.0,30.0,2020-04-02
1588,,Newmarket,Ontario,-61.0,-27.0,-16.0,-69.0,-66.0,31.0,2020-04-03
1589,,Newmarket,Ontario,-65.0,-30.0,17.0,-56.0,-50.0,19.0,2020-04-04
1590,,Newmarket,Ontario,-68.0,-37.0,19.0,-62.0,-53.0,16.0,2020-04-05
1591,,Newmarket,Ontario,-58.0,-25.0,30.0,-68.0,-67.0,28.0,2020-04-06
1592,,Newmarket,Ontario,-59.0,-22.0,8.0,-70.0,-68.0,30.0,2020-04-07
1593,,Newmarket,Ontario,-56.0,-19.0,22.0,-69.0,-69.0,30.0,2020-04-08
1594,,Newmarket,Ontario,-51.0,0.0,-14.0,-69.0,-69.0,29.0,2020-04-09
1595,,Newmarket,Ontario,-82.0,-69.0,-18.0,-84.0,-88.0,40.0,2020-04-10
1596,,Newmarket,Ontario,-63.0,-19.0,18.0,-61.0,-54.0,19.0,2020-04-11
1597,,Newmarket,Ontario,-81.0,-72.0,26.0,-67.0,-59.0,17.0,2020-04-12
1598,,Newmarket,Ontario,-60.0,-27.0,-35.0,-76.0,-71.0,31.0,2020-04-13
1599,,Newmarket,Ontario,-57.0,-19.0,-15.0,-71.0,-67.0,30.0,2020-04-14
1600,,Newmarket,Ontario,-58.0,-24.0,-24.0,-71.0,-68.0,31.0,2020-04-15
1601,,Newmarket,Ontario,-58.0,-22.0,-21.0,-71.0,-68.0,31.0,2020-04-16
1602,,Newmarket,Ontario,-60.0,-26.0,-12.0,-69.0,-66.0,32.0,2020-04-17
1603,,Newmarket,Ontario,-64.0,-28.0,47.0,-57.0,-46.0,18.0,2020-04-18
1604,,Newmarket,Ontario,-68.0,-40.0,-14.0,-67.0,-48.0,16.0,2020-04-19
1605,,Newmarket,Ontario,-56.0,-25.0,35.0,-69.0,-66.0,28.0,2020-04-20
1606,,Newmarket,Ontario,-59.0,-29.0,-32.0,-72.0,-66.0,30.0,2020-04-21
1607,,Newmarket,Ontario,-55.0,-24.0,2.0,-70.0,-67.0,30.0,2020-04-22
1608,,Newmarket,Ontario,-56.0,-21.0,9.0,-69.0,-66.0,30.0,2020-04-23
1609,,Newmarket,Ontario,-59.0,-26.0,3.0,-68.0,-65.0,31.0,2020-04-24
1610,,Newmarket,Ontario,-61.0,-26.0,127.0,-49.0,-45.0,17.0,2020-04-25
1611,,Newmarket,Ontario,-66.0,-37.0,-14.0,-65.0,-46.0,16.0,2020-04-26
1612,,Newmarket,Ontario,-53.0,-22.0,81.0,-65.0,-64.0,27.0,2020-04-27
1613,,Newmarket,Ontario,-55.0,-22.0,29.0,-67.0,-65.0,29.0,2020-04-28
1614,,Newmarket,Ontario,-55.0,-24.0,-10.0,-69.0,-66.0,30.0,2020-04-29
1615,,Newmarket,Ontario,-55.0,-16.0,16.0,-68.0,-65.0,30.0,2020-04-30
1616,,Newmarket,Ontario,-55.0,-19.0,45.0,-64.0,-63.0,29.0,2020-05-01
1617,,Newmarket,Ontario,-60.0,-23.0,56.0,-50.0,-42.0,17.0,2020-05-02
1618,,Newmarket,Ontario,-58.0,-26.0,152.0,-46.0,-39.0,12.0,2020-05-03
1619,,Newmarket,Ontario,-51.0,-18.0,27.0,-66.0,-64.0,27.0,2020-05-04
1620,,Newmarket,Ontario,-52.0,-15.0,49.0,-64.0,-63.0,28.0,2020-05-05
1621,,Newmarket,Ontario,-50.0,-16.0,71.0,-62.0,-64.0,28.0,2020-05-06
1622,,Newmarket,Ontario,-52.0,-15.0,19.0,-65.0,-63.0,29.0,2020-05-07
1623,,Newmarket,Ontario,-54.0,-18.0,-4.0,-64.0,-61.0,29.0,2020-05-08
1624,,Newmarket,Ontario,-56.0,-15.0,-16.0,-53.0,-39.0,17.0,2020-05-09
1625,,Newmarket,Ontario,-51.0,-18.0,-6.0,-55.0,-36.0,13.0,2020-05-10
1626,,Newmarket,Ontario,-52.0,-24.0,5.0,-67.0,-62.0,27.0,2020-05-11
1627,,Newmarket,Ontario,-50.0,-16.0,23.0,-63.0,-61.0,27.0,2020-05-12
1628,,Newmarket,Ontario,-45.0,-14.0,102.0,-60.0,-62.0,27.0,2020-05-13
1629,,Newmarket,Ontario,-48.0,-15.0,8.0,-65.0,-62.0,28.0,2020-05-14
1630,,Newmarket,Ontario,-50.0,-16.0,10.0,-63.0,-60.0,29.0,2020-05-15
1631,,Newmarket,Ontario,-50.0,-13.0,211.0,-36.0,-35.0,13.0,2020-05-16
1632,,Newmarket,Ontario,-50.0,-18.0,77.0,-50.0,-34.0,12.0,2020-05-17
1633,,Newmarket,Ontario,-66.0,-48.0,-4.0,-80.0,-86.0,34.0,2020-05-18
1634,,Newmarket,Ontario,-42.0,-4.0,70.0,-60.0,-59.0,25.0,2020-05-19
1635,,Newmarket,Ontario,-37.0,-4.0,135.0,-56.0,-60.0,25.0,2020-05-20
1636,,Newmarket,Ontario,-38.0,-1.0,134.0,-57.0,-59.0,25.0,2020-05-21
1637,,Newmarket,Ontario,-42.0,-8.0,111.0,-54.0,-56.0,25.0,2020-05-22
1638,,Newmarket,Ontario,-45.0,-9.0,204.0,-33.0,-27.0,12.0,2020-05-23
1639,,Newmarket,Ontario,-45.0,-17.0,149.0,-42.0,-28.0,10.0,2020-05-24
1640,,Newmarket,Ontario,-35.0,-8.0,105.0,-56.0,-59.0,23.0,2020-05-25
1641,,Newmarket,Ontario,-38.0,-7.0,86.0,-57.0,-57.0,24.0,2020-05-26
1642,,Newmarket,Ontario,-35.0,-6.0,108.0,-55.0,-57.0,24.0,2020-05-27
1643,,Newmarket,Ontario,-39.0,-8.0,30.0,-58.0,-57.0,25.0,2020-05-28
1644,,Newmarket,Ontario,-43.0,-14.0,25.0,-57.0,-55.0,26.0,2020-05-29
1645,,Newmarket,Ontario,-43.0,-10.0,135.0,-31.0,-18.0,12.0,2020-05-30
1646,,Newmarket,Ontario,-42.0,-15.0,139.0,-36.0,-18.0,10.0,2020-05-31
1647,,Newmarket,Ontario,-33.0,-7.0,140.0,-52.0,-55.0,22.0,2020-06-01
1648,,Newmarket,Ontario,-38.0,-9.0,92.0,-55.0,-55.0,24.0,2020-06-02
1649,,Newmarket,Ontario,-35.0,-8.0,120.0,-55.0,-56.0,24.0,2020-06-03
1650,,Newmarket,Ontario,-34.0,-1.0,139.0,-54.0,-54.0,23.0,2020-06-04
1651,,Newmarket,Ontario,-38.0,-9.0,93.0,-54.0,-52.0,23.0,2020-06-05
1652,,Newmarket,Ontario,-39.0,-6.0,228.0,-31.0,-16.0,10.0,2020-06-06
1653,,Newmarket,Ontario,-38.0,-12.0,213.0,-37.0,-18.0,8.0,2020-06-07
1654,,Newmarket,Ontario,-30.0,-6.0,164.0,-54.0,-54.0,21.0,2020-06-08
1655,,Newmarket,Ontario,-34.0,-6.0,125.0,-55.0,-54.0,22.0,2020-06-09
1656,,Newmarket,Ontario,-33.0,-8.0,76.0,-57.0,-55.0,24.0,2020-06-10
1657,,Newmarket,Ontario,-32.0,0.0,147.0,-52.0,-53.0,22.0,2020-06-11
1658,,Newmarket,Ontario,-35.0,-4.0,129.0,-51.0,-51.0,22.0,2020-06-12
1659,,Newmarket,Ontario,-37.0,-4.0,256.0,-25.0,-12.0,9.0,2020-06-13
1660,,Newmarket,Ontario,-37.0,-11.0,238.0,-33.0,-13.0,7.0,2020-06-14
1661,,Newmarket,Ontario,-28.0,-2.0,189.0,-50.0,-53.0,20.0,2020-06-15
1662,,Newmarket,Ontario,-30.0,-1.0,176.0,-50.0,-53.0,21.0,2020-06-16
1663,,Newmarket,Ontario,-29.0,-2.0,182.0,-50.0,-53.0,21.0,2020-06-17
1664,,Newmarket,Ontario,-30.0,5.0,167.0,-50.0,-53.0,21.0,2020-06-18
1665,,Newmarket,Ontario,-30.0,1.0,143.0,-45.0,-50.0,20.0,2020-06-19
1666,,Newmarket,Ontario,-33.0,3.0,248.0,-18.0,-9.0,7.0,2020-06-20
1667,,Newmarket,Ontario,-33.0,-6.0,172.0,-26.0,-8.0,5.0,2020-06-21
1668,,Newmarket,Ontario,-26.0,-5.0,140.0,-49.0,-53.0,20.0,2020-06-22
1669,,Newmarket,Ontario,-30.0,-4.0,89.0,-51.0,-53.0,22.0,2020-06-23
1670,,Newmarket,Ontario,-24.0,0.0,151.0,-46.0,-52.0,20.0,2020-06-24
1671,,Newmarket,Ontario,-25.0,6.0,188.0,-46.0,-51.0,20.0,2020-06-25
1672,,Newmarket,Ontario,-29.0,-2.0,181.0,-41.0,-49.0,19.0,2020-06-26
1673,,Newmarket,Ontario,-33.0,-2.0,233.0,-13.0,-10.0,8.0,2020-06-27
1674,,Newmarket,Ontario,-32.0,-10.0,271.0,-16.0,-5.0,4.0,2020-06-28
1675,,Newmarket,Ontario,-18.0,2.0,205.0,-48.0,-52.0,18.0,2020-06-29
1676,,Newmarket,Ontario,-10.0,24.0,185.0,-48.0,-51.0,16.0,2020-06-30
1677,,Newmarket,Ontario,-42.0,-32.0,392.0,-61.0,-76.0,23.0,2020-07-01
1678,,Newmarket,Ontario,-18.0,8.0,171.0,-52.0,-53.0,19.0,2020-07-02
1679,,Newmarket,Ontario,-25.0,2.0,176.0,-51.0,-55.0,19.0,2020-07-03
1680,,Newmarket,Ontario,-32.0,-5.0,271.0,-29.0,-11.0,6.0,2020-07-04
1681,,Newmarket,Ontario,-31.0,-12.0,236.0,-33.0,-12.0,4.0,2020-07-05
1682,,Newmarket,Ontario,-19.0,-1.0,195.0,-51.0,-52.0,18.0,2020-07-06
1683,,Newmarket,Ontario,-23.0,1.0,167.0,-52.0,-51.0,19.0,2020-07-07
1684,,Newmarket,Ontario,-20.0,0.0,173.0,-52.0,-52.0,19.0,2020-07-08
1685,,Newmarket,Ontario,-21.0,6.0,158.0,-51.0,-51.0,19.0,2020-07-09
1686,,Newmarket,Ontario,-26.0,-3.0,139.0,-49.0,-49.0,18.0,2020-07-10
1687,,Newmarket,Ontario,-30.0,-4.0,111.0,-33.0,-9.0,9.0,2020-07-11
1688,,Newmarket,Ontario,-28.0,-8.0,253.0,-31.0,-9.0,4.0,2020-07-12
1689,,Newmarket,Ontario,-19.0,-1.0,211.0,-51.0,-51.0,18.0,2020-07-13
1690,,Newmarket,Ontario,-21.0,-1.0,204.0,-51.0,-50.0,18.0,2020-07-14
1691,,Newmarket,Ontario,-18.0,-1.0,205.0,-52.0,-50.0,18.0,2020-07-15
1692,,Newmarket,Ontario,-22.0,4.0,98.0,-54.0,-50.0,20.0,2020-07-16
1693,,Newmarket,Ontario,-23.0,0.0,189.0,-49.0,-48.0,17.0,2020-07-17
1694,,Newmarket,Ontario,-29.0,-3.0,280.0,-28.0,-7.0,5.0,2020-07-18
1695,,Newmarket,Ontario,-34.0,-15.0,144.0,-40.0,-13.0,6.0,2020-07-19
1696,,Newmarket,Ontario,-17.0,1.0,221.0,-51.0,-49.0,17.0,2020-07-20
1697,,Newmarket,Ontario,-21.0,1.0,204.0,-52.0,-49.0,18.0,2020-07-21
1698,,Newmarket,Ontario,-21.0,-3.0,105.0,-55.0,-50.0,20.0,2020-07-22
1699,,Newmarket,Ontario,-18.0,6.0,211.0,-51.0,-49.0,17.0,2020-07-23
1700,,Newmarket,Ontario,-22.0,0.0,198.0,-49.0,-47.0,16.0,2020-07-24
1701,,Newmarket,Ontario,-26.0,-3.0,311.0,-25.0,-6.0,4.0,2020-07-25
1702,,Newmarket,Ontario,-26.0,-8.0,250.0,-34.0,-9.0,3.0,2020-07-26
1703,,Newmarket,Ontario,-17.0,-2.0,164.0,-53.0,-51.0,18.0,2020-07-27
1704,,Newmarket,Ontario,-18.0,3.0,214.0,-51.0,-49.0,17.0,2020-07-28
1705,,Newmarket,Ontario,-14.0,1.0,206.0,-53.0,-51.0,18.0,2020-07-29
1706,,Newmarket,Ontario,-14.0,10.0,226.0,-49.0,-50.0,17.0,2020-07-30
1707,,Newmarket,Ontario,-18.0,5.0,212.0,-47.0,-49.0,15.0,2020-07-31
1708,,Newmarket,Ontario,-27.0,-4.0,321.0,-29.0,-12.0,2.0,2020-08-01
1709,,Newmarket,Ontario,-27.0,-11.0,65.0,-49.0,-16.0,6.0,2020-08-02
1710,,Newmarket,Ontario,-31.0,-23.0,220.0,-68.0,-79.0,22.0,2020-08-03
1711,,Newmarket,Ontario,-19.0,1.0,76.0,-55.0,-51.0,18.0,2020-08-04
